name;sku;active;region_id;platforms;platform_family;release_date;last_update_date;top_category;subscribers_count;float_price;is_lowest_price;id;url;cover;flags;retail_products;trophies.platinum;last_update.end_date;last_update.discount_percent;last_update.price;last_update.price_plus;last_update.price_old;user.subscribed;user.owns;user.ownership_types.1;user.ownership_types.2;user.ownership_types.3;user.ownership_types.4;user.ownership_types.5;user.liked;user.hid;scores.metacritic.score;scores.metacritic.id;scores.opencritic.score;scores.opencritic.id;scores.appstore.score
Moss: Libro II;EP1966-CUSA23253_00-5118322324853202;True;13;['PS4'];1;;2022-03-31T14:02:08+03:00;game;16;39.99;True;5154444;/region-es/game/5154444/moss-libro-ii;https://image.api.playstation.com/vulcan/ap/rnd/202203/2921/ObgKvrIbigHVt12NL993ixA5.png?w=440&thumb=false;[];[];False;;0;39,99 €;39,99 €;39,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Elden Ring PS4 & PS5;EP0700-PPSA04609_00-ELDENRING0000000;True;13;['PS4', 'PS5'];1;;2021-11-04T21:40:31+03:00;game;51;69.99;True;4928471;/region-es/game/4928471/elden-ring-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202108/0410/0Jz6uJLxOK7JOMMfcfHFBi1D.png?w=440&thumb=false;[];[];True;;0;69,99 €;69,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Chrono Cross: The Radical Dreamers Edition;EP0082-CUSA23909_00-CHRONOCROSS00000;True;13;['PS4'];1;2022-04-07T03:00:00+03:00;2022-04-07T05:00:53+03:00;game;12;19.99;True;5198377;/region-es/game/5198377/chrono-cross-the-radical-dreamers-edition;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0082-CUSA23909_00-CHRONOCROSS00000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;19,99 €;19,99 €;19,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Lego Star Wars: La Saga Skywalker PS4 & PS5;EP1018-PPSA01865_00-LEGOSWTSS0000000;True;13;['PS4', 'PS5'];1;;2022-01-20T19:46:16+03:00;game;13;59.99;True;5048054;/region-es/game/5048054/lego-star-wars-la-saga-skywalker-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202112/2121/qrpfY71rsvMn6beyjgStw3cH.png?w=440&thumb=false;[];[];True;;0;59,99 €;59,99 €;59,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Ghostwire: Tokyo;EP1003-PPSA03397_00-GHOSTWIRETOKYOFG;True;13;['PS5'];1;;2022-03-25T04:59:18+03:00;game;13;69.99;True;5065097;/region-es/game/5065097/ghostwire-tokyo;https://image.api.playstation.com/vulcan/ap/rnd/202202/1522/n6qx9GWCjkivDuCDsHhBwzhF.png?w=440&thumb=false;[];[];True;;0;69,99 €;69,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Lego Star Wars: La Saga Skywalker Edición Deluxe PS4 And PS5;EP1018-PPSA01865_00-LSWTSSBNDLEDELUX;True;13;['PS4', 'PS5'];1;2022-04-05T03:00:00+03:00;2022-01-20T19:46:16+03:00;game;8;69.99;True;5048053;/region-es/game/5048053/lego-star-wars-la-saga-skywalker-edicion-deluxe-ps4-and-ps5;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1018-PPSA01865_00-LSWTSSBNDLEDELUX/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;69,99 €;69,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Horizon Forbidden West;EP9000-CUSA24705_00-FORBIDDENWESTPS4;True;13;['PS4'];1;2022-02-18T03:00:00+03:00;2021-09-02T20:05:13+03:00;game;65;69.99;True;4809624;/region-es/game/4809624/horizon-forbidden-west;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP9000-CUSA24705_00-FORBIDDENWESTPS4/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;69,99 €;69,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Horizon Forbidden West;EP9000-PPSA01521_00-FORBIDDENWESTPS5;True;13;['PS4', 'PS5'];1;;2021-09-02T20:05:13+03:00;game;54;79.99;True;4809625;/region-es/game/4809625/horizon-forbidden-west;https://image.api.playstation.com/vulcan/ap/rnd/202107/3100/PXgLoiNPlkyAx90NKhFnu7wI.png?w=440&thumb=false;[];[];True;;0;79,99 €;79,99 €;79,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Marvel's Guardians Of The Galaxy Para PS4 Y PS5;EP0082-PPSA01750_00-DXM0000000000001;True;13;['PS4', 'PS5'];1;;2022-03-31T05:01:29+03:00;game;55;69.99;False;4672196;/region-es/game/4672196/marvel-s-guardians-of-the-galaxy-para-ps4-y-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202106/0215/Pw9cWnyqkix3EoCOGqrN1cgN.png?w=440&thumb=false;[];[];True;;0;69,99 €;69,99 €;34,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Sifu;EP2566-PPSA03001_00-4693207696815642;True;13;['PS4', 'PS5'];1;;2021-08-25T23:00:18+03:00;game;53;39.99;True;4796132;/region-es/game/4796132/sifu;https://image.api.playstation.com/vulcan/img/rnd/202201/1616/THJbARAq2YiRVUv5abCQ8GYQ.png?w=440&thumb=false;[];[];True;;0;39,99 €;39,99 €;39,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Sekiro: Shadows Die Twice — Edición Juego Del Año;EP0002-CUSA13801_00-SEKIROGAME000001;True;13;['PS4'];1;2019-04-05T03:00:00+03:00;2022-04-14T05:04:56+03:00;game;175;69.99;False;2804857;/region-es/game/2804857/sekiro-shadows-die-twice-edicion-juego-del-ano;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0002-CUSA13801_00-SEKIROGAME000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;69,99 €;69,99 €;34,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;90.0;playstation-4/sekiro-shadows-die-twice;89.84347826086956;6630.0;
Sherlock Holmes Chapter One;EP5205-PPSA01978_00-SHCOFROGWARESUAK;True;13;['PS5'];1;;2022-03-30T05:04:14+03:00;game;6;29.69;True;4937751;/region-es/game/4937751/sherlock-holmes-chapter-one;https://image.api.playstation.com/vulcan/ap/rnd/202103/1109/726FulA9CICxQyT6kgu19XaX.png?w=440&thumb=false;[];[];True;2022-04-27T22:59:00Z;34;29,69 €;29,69 €;44,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Marvel's Spider-Man: Miles Morales PS4 & PS5;EP9000-PPSA01460_00-MARVELSSMMORALES;True;13;['PS4', 'PS5'];1;;2022-04-14T05:01:16+03:00;game;107;59.99;False;4230277;/region-es/game/4230277/marvel-s-spider-man-miles-morales-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202008/1020/T45iRN1bhiWcJUzST6UFGBvO.png?w=440&thumb=false;[];[];True;;0;59,99 €;59,99 €;40,19 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Dying Light 2 Stay Human PS4&PS5;EP2911-PPSA02262_00-DL2GAME0000000EU;True;13;['PS4', 'PS5'];1;;2021-05-27T23:16:00+03:00;game;24;69.99;True;4654243;/region-es/game/4654243/dying-light-2-stay-human-ps4-ps5;https://image.api.playstation.com/vulcan/img/rnd/202106/2908/7aJhOMuJALdBPqZHVy3CgJsg.png?w=440&thumb=false;[];[];True;;0;69,99 €;69,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Alan Wake Remastered;EP1464-PPSA01925_00-AWREMASTERED0001;True;13;['PS4', 'PS5'];1;;2022-04-14T05:01:28+03:00;game;43;29.99;False;4820629;/region-es/game/4820629/alan-wake-remastered;https://image.api.playstation.com/vulcan/img/rnd/202109/2709/wMyl8RQ9Tvi99wjgPPEBGVyX.png?w=440&thumb=false;[];[];True;;0;29,99 €;29,99 €;22,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Kingdom Hearts III Re Mind;EP0082-CUSA12025_00-KHX30DLC00000003;True;13;['PS4'];1;2020-01-23T03:00:00+03:00;2021-11-30T11:18:58+03:00;add_on;68;29.99;False;3412317;/region-es/game/3412317/kingdom-hearts-iii-re-mind;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0082-CUSA12025_00-KHX30DLC00000003/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;29,99 €;29,99 €;20,09 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Ghost Of Tsushima Director's Cut;EP9000-CUSA13323_00-GHOSTDIRECTORPS4;True;13;['PS4'];1;2021-08-20T03:00:00+03:00;2022-04-14T05:05:51+03:00;game;78;69.99;False;4715966;/region-es/game/4715966/ghost-of-tsushima-director-s-cut;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP9000-CUSA13323_00-GHOSTDIRECTORPS4/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[{'id': 141600, 'affiliate_code': 'amazon_es', 'affiliate_name': 'Amazon ES', 'formatted_price': '53,25\xa0€', 'price_usd': 56.20823965293391, 'discount_percent': 23}];True;;0;69,99 €;69,99 €;49,69 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Dark Souls: Remastered;EP0700-CUSA08495_00-DARKSOULSHD00000;True;13;['PS4'];1;2018-05-25T03:00:00+03:00;2022-01-08T09:14:30+03:00;game;85;39.99;False;2348187;/region-es/game/2348187/dark-souls-remastered;https://image.api.playstation.com/cdn/EP0700/CUSA08495_00/COYF3JBI46ftkG7tIdTjQg0v9aZ2378N.png?w=440&thumb=false;[];[{'id': 58007, 'affiliate_code': 'amazon_es', 'affiliate_name': 'Amazon ES', 'formatted_price': '22,99\xa0€', 'price_usd': 24.267181776919262, 'discount_percent': 42}];True;;0;39,99 €;39,99 €;19,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;84.0;playstation-4/dark-souls-remastered;84.79452054794521;5508.0;
Lost Judgment — Episodio El Expediente De Kaito;EP0177-PPSA03775_00-KAITOFILES000001;True;13;['PS4', 'PS5'];1;2022-03-28T03:00:00+03:00;2022-03-28T05:03:47+03:00;add_on;5;29.99;True;5148826;/region-es/game/5148826/lost-judgment-episodio-el-expediente-de-kaito;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0177-PPSA03775_00-KAITOFILES000001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;29,99 €;29,99 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Assassin's Creed Valhalla: El Amanecer Del Ragnarok;EP0001-PPSA01490_00-BUNDLEDAY1EXP300;True;13;['PS4', 'PS5'];1;2022-03-10T03:00:00+03:00;2022-04-13T05:05:35+03:00;add_on;15;29.99;True;4988538;/region-es/game/4988538/assassin-s-creed-valhalla-el-amanecer-del-ragnarok;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0001-PPSA01490_00-BUNDLEDAY1EXP300/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;2022-04-27T22:59:00Z;25;29,99 €;29,99 €;39,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Dark Souls III;EP0700-CUSA03365_00-DARKSOULS3000000;True;13;['PS4'];1;2016-04-12T03:00:00+03:00;2022-01-08T09:07:13+03:00;game;50;49.99;False;247879;/region-es/game/247879/dark-souls-iii;https://image.api.playstation.com/cdn/EP0700/CUSA03365_00/OFMeAw2KhrdaEZAjW1f3tCIXbogkLpTC.png?w=440&thumb=false;[];[{'id': 57453, 'affiliate_code': 'amazon_es', 'affiliate_name': 'Amazon ES', 'formatted_price': '45,28\xa0€', 'price_usd': 47.79547589642906, 'discount_percent': 9}];True;;0;49,99 €;49,99 €;12,49 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;89.72058823529412;1520.0;
Cyber Shadow;EP8903-PPSA01883_00-CYBERSHADOW00001;True;13;['PS4', 'PS5'];1;;2021-12-02T09:53:03+03:00;game;15;19.99;False;4420935;/region-es/game/4420935/cyber-shadow;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP8903-PPSA01883_00-CYBERSHADOW00001/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;19,99 €;19,99 €;15,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
The Pizza Delivery Boy Who Saved The World PS4 & PS5;EP7099-PPSA06090_00-PPGPIZZADELIVERY;True;13;['PS4', 'PS5'];1;;2022-03-23T04:59:14+03:00;game;5;5.99;True;5128075;/region-es/game/5128075/the-pizza-delivery-boy-who-saved-the-world-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202202/1415/nRfVWSdpecLbvzOF08pJSjIn.png?w=440&thumb=false;[];[];False;;0;5,99 €;5,99 €;5,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Hades;EP4484-PPSA03711_00-3235764131417729;True;13;['PS4', 'PS5'];1;;2022-03-31T05:01:39+03:00;game;61;24.99;False;4672202;/region-es/game/4672202/hades;https://image.api.playstation.com/vulcan/ap/rnd/202104/0517/9AcM3vy5t77zPiJyKHwRfnNT.png?w=440&thumb=false;[];[];True;;0;24,99 €;24,99 €;19,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Gran Turismo 7;EP9001-PPSA01316_00-GT7STD0000000PS5;True;13;['PS4', 'PS5'];1;;2021-09-21T20:48:27+03:00;game;31;79.99;True;4867251;/region-es/game/4867251/gran-turismo-7;https://image.api.playstation.com/vulcan/ap/rnd/202202/2806/wpHT6JXmOA9iECLZKRPRvt0U.png?w=440&thumb=false;[];[];True;;0;79,99 €;79,99 €;79,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Elden Ring Deluxe Edition PS4 & PS5;EP0700-PPSA04609_00-ELDENRINGDLX0000;True;13;['PS4', 'PS5'];1;;2021-11-04T21:40:31+03:00;game;11;89.99;True;4928470;/region-es/game/4928470/elden-ring-deluxe-edition-ps4-ps5;https://image.api.playstation.com/vulcan/img/rnd/202201/1918/0P25Aw0mnLS1AwPYEUb6kIYC.png?w=440&thumb=false;[];[];True;;0;89,99 €;89,99 €;89,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Stranger Of Paradise Final Fantasy Origin PS4 & PS5;EP0082-PPSA03233_00-SOPFFORIGIN00000;True;13;['PS4', 'PS5'];1;;2021-10-01T14:33:23+03:00;game;13;69.99;True;4885066;/region-es/game/4885066/stranger-of-paradise-final-fantasy-origin-ps4-ps5;https://image.api.playstation.com/vulcan/img/rnd/202107/2909/3RhmcRNJsHpRqItF8YOe9Uj7.png?w=440&thumb=false;[];[];False;;0;69,99 €;69,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Lego Builder's Journey;EP7290-PPSA05496_00-7569653556464617;True;13;['PS4', 'PS5'];1;;2022-04-19T14:05:49+03:00;game;5;19.99;True;5211346;/region-es/game/5211346/lego-builder-s-journey;https://image.api.playstation.com/vulcan/ap/rnd/202202/0310/7HHNZEzG5P8nyJ5LRshV2oXx.png?w=440&thumb=false;[];[];False;;0;19,99 €;19,99 €;19,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Nobody Saves The World;EP2145-PPSA03333_00-9677515631057326;True;13;['PS4', 'PS5'];1;;2022-04-17T05:02:29+03:00;game;4;24.99;True;5207339;/region-es/game/5207339/nobody-saves-the-world;https://image.api.playstation.com/vulcan/ap/rnd/202203/1614/mdVkGjAllj9HD6qiM6gVwsts.png?w=440&thumb=false;[];[];False;2022-04-28T21:59:00Z;10;24,99 €;22,49 €;24,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Far Cry 6 Standard Edition PS4 & PS5;EP0001-PPSA01870_00-FC6EDSTANDARD000;True;13;['PS4', 'PS5'];1;;2022-04-13T05:05:26+03:00;game;43;34.99;True;4230254;/region-es/game/4230254/far-cry-6-standard-edition-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202006/3013/WYVJ53XEnXHLsD9wIoTiO8uB.png?w=440&thumb=false;[];[];True;2022-04-27T22:59:00Z;50;34,99 €;34,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Wanderer;EP5977-CUSA28551_00-4146881205642323;True;13;['PS4'];1;;2022-01-28T04:58:10+03:00;game;4;39.99;True;5058702;/region-es/game/5058702/wanderer;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP5977-CUSA28551_00-4146881205642323/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;39,99 €;39,99 €;39,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Who Pressed Mute On Uncle Marcus?;EP4459-CUSA32343_00-UNCLEMARCUS0SIEE;True;13;['PS4'];1;2022-03-18T16:00:00+03:00;2022-03-18T20:00:49+03:00;game;4;12.99;True;5114238;/region-es/game/5114238/who-pressed-mute-on-uncle-marcus;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP4459-CUSA32343_00-UNCLEMARCUS0SIEE/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;12,99 €;12,99 €;12,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Dead Cells: Road To The Sea Bundle;EP3862-CUSA10484_00-1911633746051297;True;13;['PS4'];1;2022-01-06T21:00:00+03:00;2022-01-07T00:56:32+03:00;game;10;32.99;True;5034017;/region-es/game/5034017/dead-cells-road-to-the-sea-bundle;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP3862-CUSA10484_00-1911633746051297/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;32,99 €;32,99 €;32,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Assassin's Creed Valhalla — Complete Edition;EP0001-PPSA01490_00-EDITIONCOMPLETE0;True;13;['PS4', 'PS5'];1;2022-03-10T03:00:00+03:00;2022-04-13T05:05:35+03:00;game;6;83.99;True;5103564;/region-es/game/5103564/assassin-s-creed-valhalla-complete-edition;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0001-PPSA01490_00-EDITIONCOMPLETE0/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;2022-04-27T22:59:00Z;40;83,99 €;83,99 €;139,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Art Of Rally;EP1608-CUSA27915_00-1308049436914353;True;13;['PS4'];1;2021-10-09T03:00:00+03:00;2022-03-17T05:05:07+03:00;game;9;20.99;False;4817037;/region-es/game/4817037/art-of-rally;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP1608-CUSA27915_00-1308049436914353/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;20,99 €;20,99 €;15,74 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Yakuza: Like A Dragon PS4 & PS5;EP0177-PPSA02384_00-LIKEADRAGON00000;True;13;['PS4', 'PS5'];1;;2022-04-14T05:01:39+03:00;game;24;59.99;False;4540876;/region-es/game/4540876/yakuza-like-a-dragon-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202007/0917/fid2e7IysrUvFqmppIxi48GT.png?w=440&thumb=false;[];[];True;;0;59,99 €;59,99 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Ghost Of Tsushima Director's Cut;EP9000-PPSA03208_00-GHOSTDIRECTORPS5;True;13;['PS4', 'PS5'];1;;2022-04-14T05:01:35+03:00;game;124;79.99;False;4715967;/region-es/game/4715967/ghost-of-tsushima-director-s-cut;https://image.api.playstation.com/vulcan/ap/rnd/202106/2322/c16gs6a7lbAYzPf7ZTikbH1c.png?w=440&thumb=false;[];[];True;;0;79,99 €;79,99 €;59,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Radioactive Dwarfs: Evil From The Sewers;EP6536-CUSA32721_00-3422243282954820;True;13;['PS4'];1;2022-03-11T03:00:00+03:00;2022-03-11T04:48:27+03:00;game;4;4.99;True;5105647;/region-es/game/5105647/radioactive-dwarfs-evil-from-the-sewers;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP6536-CUSA32721_00-3422243282954820/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;4,99 €;4,99 €;4,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Richy's Nightmares;EP6536-CUSA33008_00-8335089783673175;True;13;['PS4'];1;2022-03-23T03:00:00+03:00;2022-03-23T04:59:14+03:00;game;4;4.99;True;5128074;/region-es/game/5128074/richy-s-nightmares;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP6536-CUSA33008_00-8335089783673175/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;4,99 €;4,99 €;4,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Marvel's Guardians Of The Galaxy — Edición Digital Deluxe Para PS4 Y PS5;EP0082-PPSA01750_00-7180400130283411;True;13;['PS4', 'PS5'];1;2021-10-26T03:00:00+03:00;2022-03-31T05:06:06+03:00;game;25;79.99;False;4672195;/region-es/game/4672195/marvel-s-guardians-of-the-galaxy-edicion-digital-deluxe-para-ps4-y-ps5;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP0082-PPSA01750_00-7180400130283411/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];True;;0;79,99 €;79,99 €;39,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Tales Of Arise PS4 & PS5;EP0700-PPSA02745_00-TOARISEPS5000001;True;13;['PS4', 'PS5'];1;;2022-03-30T05:03:28+03:00;game;47;41.99;True;4601904;/region-es/game/4601904/tales-of-arise-ps4-ps5;https://image.api.playstation.com/vulcan/img/rnd/202107/2810/YRnlfjEwzN7CIq8NgWUHywNh.png?w=440&thumb=false;[];[];True;2022-04-27T22:59:00Z;40;41,99 €;41,99 €;69,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Splash Cars PS4 & PS5;EP2005-PPSA05233_00-SPLASHCARS000000;True;13;['PS4', 'PS5'];1;;2022-03-09T04:48:44+03:00;game;4;6.99;True;5102222;/region-es/game/5102222/splash-cars-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202201/2506/UXiOUmIdCHzRhcxSWeEaBwRN.png?w=440&thumb=false;[];[];False;;0;6,99 €;6,99 €;6,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Persona 4 Arena Ultimax;EP0177-CUSA27210_00-P4ARENAULTIMWEST;True;13;['PS4'];1;;2022-04-27T05:10:17+03:00;game;5;20.99;True;5111308;/region-es/game/5111308/persona-4-arena-ultimax;https://image.api.playstation.com/vulcan/ap/rnd/202202/1901/49SWBBwD20nrim9LJLXzw8B8.png?w=440&thumb=false;[];[];False;2022-05-11T22:59:00Z;30;20,99 €;20,99 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Solar Ash;EP2333-PPSA02557_00-SOLARASHSIEE0000;True;13;['PS4', 'PS5'];1;;2022-03-03T04:50:34+03:00;game;20;39.99;False;4968244;/region-es/game/4968244/solar-ash;https://store.playstation.com/store/api/chihiro/00_09_000/container/ES/es/19/EP2333-PPSA02557_00-SOLARASHSIEE0000/image?w=320&h=320&bg_color=000000&opacity=100&_version=00_09_000;[];[];False;;0;39,99 €;39,99 €;31,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
The Ascent PS4 & PS5;EP4395-PPSA02592_00-THEASCENT00000EU;True;13;['PS4', 'PS5'];1;;2022-04-27T05:05:04+03:00;game;6;19.49;True;5143760;/region-es/game/5143760/the-ascent-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202112/1616/RPAIC81eX9WihIkgD9kBBuKr.png?w=440&thumb=false;[];[];True;2022-05-11T22:59:00Z;35;19,49 €;19,49 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Road 96;EP3617-PPSA05592_00-ROAD96GEN9GAME00;True;13;['PS4', 'PS5'];1;;2022-04-14T05:00:05+03:00;game;4;19.99;True;5206233;/region-es/game/5206233/road-96;https://image.api.playstation.com/vulcan/ap/rnd/202202/2312/qMFgvU90doAOUzwhbDa6Wr8Y.png?w=440&thumb=false;[];[];False;;0;19,99 €;19,99 €;19,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Olliolli World (PS4/PS5);EP4829-PPSA02327_00-OLLIOLLIWORLD000;True;13;['PS4', 'PS5'];1;;2022-04-13T05:05:34+03:00;game;10;23.99;True;4991986;/region-es/game/4991986/olliolli-world-ps4-ps5;https://image.api.playstation.com/vulcan/ap/rnd/202106/0321/aOY1Fb5Tcw3Zti8m3qfZeIDM.png?w=440&thumb=false;[];[];True;2022-04-27T22:59:00Z;20;23,99 €;23,99 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
Minecraft;EP4433-CUSA00265_00-MINECRAFTPS40001;True;13;['PS4'];1;;2019-12-10T23:02:23+03:00;game;36;18.99;False;3357686;/region-es/game/3357686/minecraft;https://image.api.playstation.com/vulcan/img/cfn/11307x4B5WLoVoIUtdewG4uJ_YuDRTwBxQy0qP8ylgazLLc01PBxbsFG1pGOWmqhZsxnNkrU3GXbdXIowBAstzlrhtQ4LCI4.png?w=440&thumb=false;[];[];True;;0;18,99 €;18,99 €;29,99 €;False;False;Digital version;PS+ game;Got it for free;Physical copy;PSN auto-sync;False;False;;;;;
